total_bytes,total_packets,avg_packet_size,hour,minute,second
-2.342328384228283,-2.3036979982726598,-2.992051528614586,0.0,-0.4428074427700517,-1.1607338151160789
-2.4286001941440816,-3.160561278117979,0.01962230073652151,0.0,-0.4428074427700517,-1.1031689673745497
-2.4286001941440816,-3.160561278117979,0.01962230073652151,0.0,-0.4428074427700517,-1.0456041196330206
-1.1805905167213668,-2.3036979982726598,3.060387401078704,0.0,-0.4428074427700517,-0.9880392718914914
-2.4286001941440816,-3.160561278117979,0.01962230073652151,0.0,-0.4428074427700517,-0.9304744241499624
-1.1780777455587708,-1.4468347184273413,-0.18401659620100838,0.0,-0.4428074427700517,-0.8729095764084333
-0.33043627337636294,0.26689184126329607,-0.7087503967025355,0.0,-0.4428074427700517,-0.8153447286669042
-0.9770560525510851,-0.5899714385820226,-0.9207530340499994,0.0,-0.4428074427700517,-0.7577798809253751
0.6897488186376416,0.26689184126329607,0.619993405814845,0.0,-0.4428074427700517,-0.7002150331838459
0.4929150775676161,0.26689184126329607,0.36362658020599076,0.0,-0.4428074427700517,-0.6426501854423169
-0.2768304885743134,0.26689184126329607,-0.6389313463239539,0.0,-0.4428074427700517,-0.5850853377007877
-0.7969741192317,0.26689184126329607,-1.3163943195286283,0.0,-0.4428074427700517,-0.5275204899592586
0.737491470726967,1.1237551211086148,-0.1425615350387256,0.0,-0.4428074427700517,-0.4699556422177295
1.245071245571373,0.26689184126329607,1.3432751308304633,0.0,-0.4428074427700517,-0.4123907944762004
0.1922201284436197,0.26689184126329607,-0.028014655511365203,0.0,-0.4428074427700517,-0.3548259467346713
-0.8455543617085574,0.26689184126329607,-1.3796678339342177,0.0,-0.4428074427700517,-0.2972610989931422
0.5406577296569415,0.26689184126329607,0.425809171949415,0.0,-0.4428074427700517,-0.2396962512516131
-0.015502287664322123,0.26689184126329607,-0.2985634757283688,0.0,-0.4428074427700517,-0.18213140351008397
1.0205970217127909,0.26689184126329607,1.0509078573701531,0.0,-0.4428074427700517,-0.12456655576855488
0.08668373961458474,0.26689184126329607,-0.16547091094419766,0.0,-0.4428074427700517,-0.06700170802702576
1.5466037850829015,1.1237551211086148,0.700503498282647,0.0,-0.4428074427700517,-0.009436860285496663
0.7106885783259422,0.26689184126329607,0.6472664723689784,0.0,-0.4428074427700517,0.048127987456032445
-0.20647289602162347,0.26689184126329607,-0.5472938427020656,0.0,-0.4428074427700517,0.10569283519756155
0.7617815919653956,0.26689184126329607,0.713812754761064,0.0,-0.4428074427700517,0.16325768293909065
0.3647637482752165,0.26689184126329607,0.1967154128946942,0.0,-0.4428074427700517,0.22082253068061977
1.5072370368688965,0.26689184126329607,1.6847339240882138,0.0,-0.4428074427700517,0.2783873784221489
1.0398616006260275,0.26689184126329607,1.0759990785999558,0.0,-0.4428074427700517,0.335952226163678
-0.653746162963724,-0.5899714385820226,-0.359291503922239,0.0,-0.4428074427700517,0.39351707390520707
0.1570413321672747,-0.5899714385820226,1.0487260120458224,0.0,-0.4428074427700517,0.4510819216467362
-0.5616112203352014,-0.5899714385820226,-0.19928951347132312,0.0,-0.4428074427700517,0.5086467693882653
1.0440495525636875,1.1237551211086148,0.17686062044328527,0.0,-0.4428074427700517,0.5662116171297944
0.6646211070116809,0.26689184126329607,0.5872657259498848,0.0,-0.4428074427700517,0.6237764648713235
0.12688807821612186,1.1237551211086148,-0.7787876316135499,0.0,-0.4428074427700517,0.6813413126128526
-0.9728681006134249,-0.5899714385820226,-0.9134802163022302,0.0,-0.4428074427700517,0.7389061603543817
-0.32373555027610673,0.26689184126329607,-0.7000230154052128,0.0,-0.4428074427700517,0.7964710080959109
-0.4502116987934423,-0.5899714385820226,-0.005832561380669853,0.0,-0.4428074427700517,0.8540358558374399
0.13610157247897411,0.26689184126329607,-0.10110647387644278,0.0,-0.4428074427700517,0.911600703578969
0.8287888229679575,0.26689184126329607,0.8010865677342909,0.0,-0.4428074427700517,0.9691655513204982
-0.26175386159873704,0.26689184126329607,-0.6192947384049778,0.0,-0.4428074427700517,1.0267303990620273
0.9401883445097167,0.26689184126329607,0.9461792818022807,0.0,-0.4428074427700517,1.0842952468035563
-0.2776680789618455,0.26689184126329607,-0.6400222689861192,0.0,-0.4428074427700517,1.1418600945450854
-0.17213169013281052,0.26689184126329607,-0.5025660135532868,0.0,-0.4428074427700517,1.1994249422866146
1.0490750948888796,0.26689184126329607,1.0879992278837745,0.0,-0.4428074427700517,1.2569897900281437
1.3958375153271374,1.1237551211086148,0.5434106349308385,0.0,-0.4428074427700517,1.3145546377696729
-0.18637072672085492,0.26689184126329607,-0.5211116988100976,0.0,-0.4428074427700517,1.372119485511202
-0.3354618157015551,0.26689184126329607,-0.7152959326755275,0.0,-0.4428074427700517,1.429684333252731
0.5105044757057886,0.26689184126329607,0.38653595611146285,0.0,-0.4428074427700517,1.48724918099426
0.7190644822012624,0.26689184126329607,0.6581756989906318,0.0,-0.4428074427700517,1.5448140287357892
0.9552649714852931,0.26689184126329607,0.9658158897212568,0.0,-0.4428074427700517,1.6023788764773184
-1.6069240239751668,0.26689184126329607,-2.371316533842509,0.0,-0.4428074427700517,1.6599437242188475
0.9443762964473768,0.26689184126329607,0.9516338951131074,0.0,-0.4428074427700517,1.7175085719603767
0.14699024751689044,0.26689184126329607,-0.0869244792682934,0.0,2.258317958127239,-1.6788174447898407
0.11097386085301342,1.1237551211086148,-0.7953696560784633,0.0,2.258317958127239,-1.6212525970483116
0.3136707346357631,0.26689184126329607,0.13016913050260867,0.0,2.258317958127239,-1.5636877493067827
0.917573404046352,1.1237551211086148,0.045077162853712376,0.0,2.258317958127239,-1.5061229015652535
-0.9804064141012131,0.26689184126329607,-1.555306382542837,0.0,2.258317958127239,-1.4485580538237244
-1.5013876351461317,1.1237551211086148,-2.475390555813082,0.0,2.258317958127239,-1.3909932060821952
0.40161772532662554,0.26689184126329607,0.24471601002996904,0.0,2.258317958127239,-1.333428358340666
1.1546114837179147,0.26689184126329607,1.225455483316607,0.0,2.258317958127239,-1.275863510599137
1.1169199162789736,1.1237551211086148,0.2527888377299926,0.0,2.258317958127239,-1.218298662857608
-0.8505799040337495,-1.4468347184273413,0.6690849256122852,0.0,2.258317958127239,-1.1607338151160789
